,Rural_DBT_C,Rural_Pres_Pa,Urban_DBT_C
2004-06-15 22:05:00,19.392000000000003,99510.0,21.580000000000002
2004-06-15 22:10:00,19.258,99514.0,21.482
2004-06-15 22:15:00,19.156,99518.0,21.381999999999998
2004-06-15 22:20:00,19.192,99522.0,21.346
2004-06-15 22:25:00,19.462,99518.0,21.259999999999998
2004-06-15 22:30:00,19.494,99524.0,21.174
2004-06-15 22:35:00,19.502,99522.0,21.124000000000002
2004-06-15 22:40:00,19.416,99522.0,21.080000000000002
2004-06-15 22:45:00,19.524,99528.0,21.03
2004-06-15 22:50:00,19.584,99526.0,20.94
2004-06-15 22:55:00,19.354000000000003,99530.0,20.9
2004-06-15 23:00:00,19.302,99528.0,20.806
2004-06-15 23:05:00,19.144,99520.0,20.748
2004-06-15 23:10:00,18.778,99524.0,20.686
2004-06-15 23:15:00,18.625999999999998,99524.0,20.634
2004-06-15 23:20:00,18.636000000000003,99524.0,20.532
2004-06-15 23:25:00,18.658,99516.00000000001,20.351999999999997
2004-06-15 23:30:00,18.704,99520.0,20.264
2004-06-15 23:35:00,18.82,99524.0,20.184
2004-06-15 23:40:00,18.696,99526.0,20.154000000000003
2004-06-15 23:45:00,18.698,99522.0,20.078
2004-06-15 23:50:00,18.704,99522.0,19.986
2004-06-15 23:55:00,18.644,99522.0,19.758
2004-06-16 00:00:00,18.619999999999997,99516.00000000001,19.612000000000002
2004-06-16 00:05:00,18.566,99514.0,19.401999999999997
2004-06-16 00:10:00,18.580000000000002,99522.0,19.276
2004-06-16 00:15:00,18.535999999999998,99516.00000000001,19.163999999999998
2004-06-16 00:20:00,18.44,99514.0,19.094
2004-06-16 00:25:00,18.332,99510.0,18.98
2004-06-16 00:30:00,18.238,99518.0,18.93
2004-06-16 00:35:00,18.092,99522.0,18.824
2004-06-16 00:40:00,17.9,99524.0,18.696
2004-06-16 00:45:00,17.808,99528.0,18.794
2004-06-16 00:50:00,17.774,99530.0,18.826
2004-06-16 00:55:00,17.714,99532.0,18.740000000000002
2004-06-16 01:00:00,17.637999999999998,99524.0,18.682
2004-06-16 01:05:00,17.536,99522.0,18.66
2004-06-16 01:10:00,17.47,99520.0,18.578
2004-06-16 01:15:00,17.374000000000002,99518.0,18.57
2004-06-16 01:20:00,17.302,99518.0,18.546
2004-06-16 01:25:00,17.248,99522.0,18.478
2004-06-16 01:30:00,17.106,99520.0,18.434
2004-06-16 01:35:00,16.988,99520.0,18.28
2004-06-16 01:40:00,16.89,99518.0,18.034
2004-06-16 01:45:00,16.76,99526.0,17.82
2004-06-16 01:50:00,16.68,99537.99999999999,17.696
2004-06-16 01:55:00,16.645999999999997,99537.99999999999,17.622
2004-06-16 02:00:00,16.586000000000002,99536.0,17.564
2004-06-16 02:05:00,16.512,99533.99999999999,17.442
2004-06-16 02:10:00,16.426,99537.99999999999,17.330000000000002
2004-06-16 02:15:00,16.386000000000003,99533.99999999999,17.334
2004-06-16 02:20:00,16.36,99537.99999999999,17.324
2004-06-16 02:25:00,16.378,99533.99999999999,17.246
2004-06-16 02:30:00,16.346,99533.99999999999,17.246
2004-06-16 02:35:00,16.314,99526.0,17.145999999999997
2004-06-16 02:40:00,16.238,99526.0,17.151999999999997
2004-06-16 02:45:00,16.157999999999998,99524.0,17.042
2004-06-16 02:50:00,16.07,99528.0,17.02
2004-06-16 02:55:00,16.048,99522.0,16.990000000000002
2004-06-16 03:00:00,15.957999999999998,99516.00000000001,16.892000000000003
2004-06-16 03:05:00,15.919999999999998,99518.0,16.886000000000003
2004-06-16 03:10:00,15.904,99518.0,16.858
2004-06-16 03:15:00,15.919999999999998,99522.0,16.886000000000003
2004-06-16 03:20:00,15.85,99526.0,16.851999999999997
2004-06-16 03:25:00,15.841999999999999,99524.0,16.824
2004-06-16 03:30:00,15.718,99530.0,16.814
2004-06-16 03:35:00,15.663999999999998,99536.0,16.796
2004-06-16 03:40:00,15.6,99536.0,16.806
2004-06-16 03:45:00,15.604,99537.99999999999,16.756
2004-06-16 03:50:00,15.658000000000001,99542.0,16.779999999999998
2004-06-16 03:55:00,15.825999999999999,99542.0,16.78
2004-06-16 04:00:00,15.894,99550.0,16.836000000000002
2004-06-16 04:05:00,15.916,99556.0,16.808
2004-06-16 04:10:00,15.916,99560.0,16.851999999999997
2004-06-16 04:15:00,15.919999999999998,99554.0,16.863999999999997
2004-06-16 04:20:00,15.872,99554.0,16.86
2004-06-16 04:25:00,15.89,99546.0,16.913999999999998
2004-06-16 04:30:00,15.86,99544.0,16.936
2004-06-16 04:35:00,15.925999999999998,99552.00000000001,16.984
2004-06-16 04:40:00,15.992,99550.0,17.026
2004-06-16 04:45:00,16.028,99558.0,17.041999999999998
2004-06-16 04:50:00,16.044,99552.00000000001,17.106
2004-06-16 04:55:00,16.044,99558.0,17.258
2004-06-16 05:00:00,16.088,99552.00000000001,17.274
2004-06-16 05:05:00,16.113999999999997,99558.0,17.326
2004-06-16 05:10:00,16.234,99552.00000000001,17.356
2004-06-16 05:15:00,16.332,99556.0,17.333999999999996
2004-06-16 05:20:00,16.404,99564.0,17.314
2004-06-16 05:25:00,16.438,99566.00000000001,17.27
2004-06-16 05:30:00,16.518,99566.00000000001,17.256
2004-06-16 05:35:00,16.566,99566.00000000001,17.328
2004-06-16 05:40:00,16.592000000000002,99570.0,17.29
2004-06-16 05:45:00,16.68,99564.0,17.342000000000002
2004-06-16 05:50:00,16.784,99572.0,17.454
2004-06-16 05:55:00,16.85,99570.0,17.518
2004-06-16 06:00:00,16.880000000000003,99566.00000000001,17.528
2004-06-16 06:05:00,16.907999999999998,99570.0,17.54
2004-06-16 06:10:00,17.024,99566.00000000001,17.686
2004-06-16 06:15:00,17.137999999999998,99568.0,17.764
2004-06-16 06:20:00,17.262,99560.0,17.726
2004-06-16 06:25:00,17.262,99562.00000000001,17.938
2004-06-16 06:30:00,17.240000000000002,99558.0,18.04
2004-06-16 06:35:00,17.314,99564.0,18.21
2004-06-16 06:40:00,17.404000000000003,99566.00000000001,18.201999999999998
2004-06-16 06:45:00,17.496,99580.0,18.15
2004-06-16 06:50:00,17.576,99587.99999999999,18.146
2004-06-16 06:55:00,17.683999999999997,99586.0,18.302
2004-06-16 07:00:00,17.747999999999998,99572.0,18.464
2004-06-16 07:05:00,17.830000000000002,99576.0,18.538
2004-06-16 07:10:00,17.884,99582.0,18.278
2004-06-16 07:15:00,17.968,99583.99999999999,18.316
2004-06-16 07:20:00,18.056,99592.0,18.318
2004-06-16 07:25:00,18.145999999999997,99604.0,18.484
2004-06-16 07:30:00,18.3,99597.99999999999,18.497999999999998
2004-06-16 07:35:00,18.436,99597.99999999999,18.552
2004-06-16 07:40:00,18.484,99590.0,18.458
2004-06-16 07:45:00,18.768,99583.99999999999,18.604
2004-06-16 07:50:00,18.932,99594.0,18.887999999999998
2004-06-16 07:55:00,19.012,99586.0,19.054
2004-06-16 08:00:00,18.896,99582.0,19.014
2004-06-16 08:05:00,18.822,99582.0,19.072
2004-06-16 08:10:00,18.657999999999998,99583.99999999999,19.084
2004-06-16 08:15:00,18.674,99582.0,19.106
2004-06-16 08:20:00,18.746000000000002,99582.0,19.106
2004-06-16 08:25:00,18.9,99578.0,19.119999999999997
2004-06-16 08:30:00,19.072,99570.0,19.29
2004-06-16 08:35:00,19.528,99574.0,19.338
2004-06-16 08:40:00,19.59,99578.0,19.662
2004-06-16 08:45:00,19.458,99566.00000000001,19.966
2004-06-16 08:50:00,19.64,99560.0,20.119999999999997
2004-06-16 08:55:00,19.994,99558.0,20.284
2004-06-16 09:00:00,20.298000000000002,99560.0,20.432
2004-06-16 09:05:00,20.724,99556.0,20.330000000000002
2004-06-16 09:10:00,21.044,99556.0,20.509999999999998
2004-06-16 09:15:00,21.494,99554.0,20.472
2004-06-16 09:20:00,21.322,99547.99999999999,20.802
2004-06-16 09:25:00,21.438,99550.0,20.84
2004-06-16 09:30:00,21.548000000000002,99550.0,21.054
2004-06-16 09:35:00,21.76,99542.0,21.058
2004-06-16 09:40:00,22.092000000000002,99530.0,21.136
2004-06-16 09:45:00,21.838,99532.0,21.414
2004-06-16 09:50:00,21.922,99536.0,21.878
2004-06-16 09:55:00,22.218,99536.0,21.592000000000002
2004-06-16 10:00:00,22.964,99537.99999999999,21.936
2004-06-16 10:05:00,22.976,99540.0,22.088
2004-06-16 10:10:00,22.462,99537.99999999999,22.2
2004-06-16 10:15:00,23.194,99528.0,22.056
2004-06-16 10:20:00,23.038,99528.0,22.306
2004-06-16 10:25:00,22.552,99528.0,22.444
2004-06-16 10:30:00,22.508,99530.0,22.122
2004-06-16 10:35:00,22.452,99536.0,22.456
2004-06-16 10:40:00,22.456,99532.0,22.644
2004-06-16 10:45:00,22.663999999999998,99520.0,22.528
2004-06-16 10:50:00,23.146,99514.0,22.41
2004-06-16 10:55:00,23.32,99520.0,22.724
2004-06-16 11:00:00,23.354000000000003,99510.0,23.169999999999998
2004-06-16 11:05:00,23.81,99496.0,22.922
2004-06-16 11:10:00,23.518,99494.0,23.154
2004-06-16 11:15:00,23.848,99496.0,23.288
2004-06-16 11:20:00,24.28,99497.99999999999,23.19
2004-06-16 11:25:00,24.352,99492.0,23.116
2004-06-16 11:30:00,24.464,99494.0,23.292
2004-06-16 11:35:00,24.662,99487.99999999999,23.724
2004-06-16 11:40:00,25.03,99476.0,23.804
2004-06-16 11:45:00,24.856,99482.0,23.866
2004-06-16 11:50:00,25.22,99482.0,24.096
2004-06-16 11:55:00,25.054,99476.0,24.06
2004-06-16 12:00:00,24.916,99472.0,24.122
2004-06-16 12:05:00,24.154000000000003,99472.0,24.566
2004-06-16 12:10:00,23.872,99474.0,24.844
2004-06-16 12:15:00,23.988,99462.00000000001,24.822
2004-06-16 12:20:00,23.902,99456.0,25.088
2004-06-16 12:25:00,23.91,99462.00000000001,24.764
2004-06-16 12:30:00,24.322,99460.0,24.732
2004-06-16 12:35:00,25.32,99454.0,24.89
2004-06-16 12:40:00,24.802,99442.0,25.162
2004-06-16 12:45:00,25.833999999999996,99442.0,24.82
2004-06-16 12:50:00,25.698,99428.0,24.716
2004-06-16 12:55:00,24.898000000000003,99424.0,25.413999999999998
2004-06-16 13:00:00,24.419999999999998,99420.0,25.4
2004-06-16 13:05:00,24.936,99418.0,25.827999999999996
2004-06-16 13:10:00,24.81,99410.0,26.208
2004-06-16 13:15:00,25.386000000000003,99402.00000000001,25.772000000000002
2004-06-16 13:20:00,24.716,99390.0,25.413999999999998
2004-06-16 13:25:00,25.33,99392.0,25.74
2004-06-16 13:30:00,25.907999999999998,99386.0,25.668
2004-06-16 13:35:00,25.496000000000002,99387.99999999999,25.508
2004-06-16 13:40:00,25.634000000000004,99383.99999999999,25.663999999999998
2004-06-16 13:45:00,26.136000000000003,99366.00000000001,25.684000000000005
2004-06-16 13:50:00,26.860000000000003,99358.0,25.851999999999997
2004-06-16 13:55:00,26.252,99352.00000000001,25.694
2004-06-16 14:00:00,25.604000000000003,99354.0,25.854000000000003
2004-06-16 14:05:00,25.352,99330.0,25.694
2004-06-16 14:10:00,25.154,99332.0,25.938
2004-06-16 14:15:00,25.504,99332.0,26.418
2004-06-16 14:20:00,25.984,99328.0,26.362000000000002
2004-06-16 14:25:00,26.822000000000003,99324.0,26.506
2004-06-16 14:30:00,26.396000000000004,99320.0,25.918
2004-06-16 14:35:00,26.222,99324.0,26.032
2004-06-16 14:40:00,26.880000000000003,99318.0,25.974
2004-06-16 14:45:00,27.032,99310.0,26.482
2004-06-16 14:50:00,27.651999999999997,99302.00000000001,26.756
2004-06-16 14:55:00,26.688,99308.0,26.689999999999998
2004-06-16 15:00:00,26.345999999999997,99300.0,26.907999999999998
2004-06-16 15:05:00,26.45,99296.0,26.907999999999998
2004-06-16 15:10:00,26.546,99290.0,26.754
2004-06-16 15:15:00,26.166000000000004,99292.0,26.524
2004-06-16 15:20:00,25.694,99286.0,26.389999999999997
2004-06-16 15:25:00,25.683999999999997,99276.0,26.560000000000002
2004-06-16 15:30:00,26.426,99266.00000000001,26.814
2004-06-16 15:35:00,26.972,99266.00000000001,27.25
2004-06-16 15:40:00,27.1,99258.0,27.432
2004-06-16 15:45:00,27.25,99246.0,27.372000000000003
2004-06-16 15:50:00,27.151999999999997,99247.99999999999,27.302
2004-06-16 15:55:00,27.052,99246.0,27.256
2004-06-16 16:00:00,27.28,99242.0,27.582
2004-06-16 16:05:00,27.174,99232.0,27.504
2004-06-16 16:10:00,27.45,99233.99999999999,27.439999999999998
2004-06-16 16:15:00,27.354000000000003,99224.0,27.339999999999996
2004-06-16 16:20:00,27.128000000000004,99218.0,27.118000000000002
2004-06-16 16:25:00,27.298000000000002,99212.00000000001,27.25
2004-06-16 16:30:00,27.118000000000002,99214.0,27.246
2004-06-16 16:35:00,26.588,99210.0,27.24
2004-06-16 16:40:00,26.845999999999997,99212.00000000001,27.214
2004-06-16 16:45:00,26.407999999999998,99210.0,27.160000000000004
2004-06-16 16:50:00,26.72,99212.00000000001,27.384000000000004
2004-06-16 16:55:00,26.824,99208.0,27.462
2004-06-16 17:00:00,27.003999999999998,99202.00000000001,27.574
2004-06-16 17:05:00,26.936,99206.0,27.383999999999997
2004-06-16 17:10:00,26.766000000000002,99206.0,27.236
2004-06-16 17:15:00,26.744,99208.0,27.336000000000002
2004-06-16 17:20:00,26.788,99206.0,27.308
2004-06-16 17:25:00,26.6,99214.0,27.25
2004-06-16 17:30:00,26.604000000000003,99214.0,27.215999999999998
2004-06-16 17:35:00,26.534000000000002,99216.00000000001,27.222
2004-06-16 17:40:00,26.562,99208.0,27.172000000000004
2004-06-16 17:45:00,26.366000000000003,99206.0,27.006
2004-06-16 17:50:00,26.068,99218.0,27.064
2004-06-16 17:55:00,26.178000000000004,99218.0,27.032
2004-06-16 18:00:00,26.25,99214.0,26.875999999999998
2004-06-16 18:05:00,26.110000000000003,99216.00000000001,26.762
2004-06-16 18:10:00,25.848000000000003,99218.0,26.716
2004-06-16 18:15:00,25.586000000000002,99230.0,26.612000000000002
2004-06-16 18:20:00,25.508,99233.99999999999,26.502
2004-06-16 18:25:00,25.736,99226.0,26.504
2004-06-16 18:30:00,25.919999999999998,99232.0,26.54
2004-06-16 18:35:00,25.694,99230.0,26.454
2004-06-16 18:40:00,25.324,99232.0,26.406
2004-06-16 18:45:00,25.194,99240.0,26.333999999999996
2004-06-16 18:50:00,24.942,99244.0,26.29
2004-06-16 18:55:00,24.741999999999997,99244.0,26.22
2004-06-16 19:00:00,24.574,99237.99999999999,26.142000000000003
2004-06-16 19:05:00,24.428,99240.0,26.125999999999998
2004-06-16 19:10:00,24.240000000000002,99240.0,26.130000000000003
2004-06-16 19:15:00,24.262,99240.0,25.998
2004-06-16 19:20:00,24.134,99250.0,25.47
2004-06-16 19:25:00,24.076,99250.0,24.98
2004-06-16 19:30:00,23.894,99254.0,24.616
2004-06-16 19:35:00,23.906,99262.00000000001,24.363999999999997
2004-06-16 19:40:00,23.794,99260.0,24.118000000000002
2004-06-16 19:45:00,23.508000000000003,99266.00000000001,24.054
2004-06-16 19:50:00,22.95,99270.0,23.898000000000003
2004-06-16 19:55:00,22.554000000000002,99280.0,23.588
2004-06-16 20:00:00,22.578,99292.0,23.410000000000004
2004-06-16 20:05:00,22.554000000000002,99300.0,23.244
2004-06-16 20:10:00,22.514,99312.00000000001,23.137999999999998
2004-06-16 20:15:00,22.406,99320.0,23.06
2004-06-16 20:20:00,22.264,99318.0,23.008
2004-06-16 20:25:00,22.162,99333.99999999999,22.848
2004-06-16 20:30:00,22.096,99332.0,22.848000000000003
2004-06-16 20:35:00,21.928,99342.0,22.742
2004-06-16 20:40:00,21.878,99360.0,22.669999999999998
2004-06-16 20:45:00,21.785999999999998,99372.0,22.630000000000003
2004-06-16 20:50:00,21.758,99374.0,22.526
2004-06-16 20:55:00,21.601999999999997,99376.0,22.428
2004-06-16 21:00:00,21.444,99394.0,22.344
2004-06-16 21:05:00,21.472,99397.99999999999,22.272
2004-06-16 21:10:00,21.404000000000003,99394.0,22.192
2004-06-16 21:15:00,21.292,99400.0,22.112000000000002
2004-06-16 21:20:00,21.124000000000002,99400.0,22.016
2004-06-16 21:25:00,21.028,99402.00000000001,21.988
2004-06-16 21:30:00,20.872,99404.0,21.848
2004-06-16 21:35:00,20.768,99402.00000000001,21.788
2004-06-16 21:40:00,20.576,99408.0,21.686
2004-06-16 21:45:00,20.490000000000002,99396.0,21.554
2004-06-16 21:50:00,20.419999999999998,99400.0,21.534
2004-06-16 21:55:00,20.296,99402.00000000001,21.486
2004-06-16 22:00:00,20.208,99400.0,21.426
2004-06-16 22:05:00,20.102,99402.00000000001,21.392000000000003
2004-06-16 22:10:00,19.97,99400.0,21.330000000000002
2004-06-16 22:15:00,19.838,99406.0,21.240000000000002
2004-06-16 22:20:00,19.838,99410.0,21.202
2004-06-16 22:25:00,19.682,99410.0,21.168
2004-06-16 22:30:00,19.562,99408.0,21.014
2004-06-16 22:35:00,19.462,99410.0,20.892000000000003
2004-06-16 22:40:00,19.424,99412.00000000001,20.868000000000002
2004-06-16 22:45:00,19.396,99408.0,20.944
2004-06-16 22:50:00,19.268,99410.0,20.863999999999997
2004-06-16 22:55:00,19.256,99400.0,20.81
2004-06-16 23:00:00,19.163999999999998,99404.0,20.698
2004-06-16 23:05:00,19.09,99402.00000000001,20.672
2004-06-16 23:10:00,19.116,99402.00000000001,20.512
2004-06-16 23:15:00,19.068,99400.0,20.52
2004-06-16 23:20:00,18.996000000000002,99387.99999999999,20.4
2004-06-16 23:25:00,18.886000000000003,99394.0,20.276
2004-06-16 23:30:00,18.806,99390.0,20.182
2004-06-16 23:35:00,18.69,99387.99999999999,20.058
2004-06-16 23:40:00,18.524,99392.0,20.035999999999998
2004-06-16 23:45:00,18.496,99387.99999999999,19.924
2004-06-16 23:50:00,18.476,99387.99999999999,19.824
2004-06-16 23:55:00,18.386000000000003,99390.0,19.804
2004-06-17 00:00:00,18.214,99387.99999999999,19.756
2004-06-17 00:05:00,18.304,99386.0,19.706
2004-06-17 00:10:00,18.226,99386.0,19.631999999999998
2004-06-17 00:15:00,18.146,99390.0,19.558
2004-06-17 00:20:00,18.044,99386.0,19.448
2004-06-17 00:25:00,17.936,99387.99999999999,19.29
2004-06-17 00:30:00,17.896,99378.0,19.2
2004-06-17 00:35:00,17.881999999999998,99376.0,19.1
2004-06-17 00:40:00,17.868000000000002,99383.99999999999,19.094
2004-06-17 00:45:00,17.896,99383.99999999999,19.088
2004-06-17 00:50:00,17.85,99386.0,19.102
2004-06-17 00:55:00,17.7,99392.0,18.998
2004-06-17 01:00:00,17.616,99383.99999999999,18.887999999999998
2004-06-17 01:05:00,17.580000000000002,99380.0,18.9
2004-06-17 01:10:00,17.586,99378.0,18.81
2004-06-17 01:15:00,17.528,99380.0,18.712
2004-06-17 01:20:00,17.416,99376.0,18.694
2004-06-17 01:25:00,17.3,99376.0,18.698
2004-06-17 01:30:00,17.253999999999998,99378.0,18.586000000000002
2004-06-17 01:35:00,17.186,99374.0,18.578
2004-06-17 01:40:00,17.101999999999997,99376.0,18.446
2004-06-17 01:45:00,17.016,99376.0,18.334
2004-06-17 01:50:00,17.003999999999998,99372.0,18.246000000000002
2004-06-17 01:55:00,16.979999999999997,99378.0,18.232
2004-06-17 02:00:00,16.952,99372.0,18.272
2004-06-17 02:05:00,16.913999999999998,99374.0,18.196
2004-06-17 02:10:00,16.846,99376.0,18.122
2004-06-17 02:15:00,16.846,99383.99999999999,18.062
2004-06-17 02:20:00,16.822,99376.0,18.092
2004-06-17 02:25:00,16.836,99378.0,18.07
2004-06-17 02:30:00,16.85,99372.0,18.026
2004-06-17 02:35:00,16.796,99366.00000000001,17.902
2004-06-17 02:40:00,16.75,99370.0,17.922
2004-06-17 02:45:00,16.706,99370.0,17.89
2004-06-17 02:50:00,16.752000000000002,99372.0,17.804000000000002
2004-06-17 02:55:00,16.732,99368.0,17.736
2004-06-17 03:00:00,16.708,99368.0,17.714
2004-06-17 03:05:00,16.672,99366.00000000001,17.686
2004-06-17 03:10:00,16.588,99364.0,17.678
2004-06-17 03:15:00,16.619999999999997,99358.0,17.628
2004-06-17 03:20:00,16.6,99364.0,17.602
2004-06-17 03:25:00,16.494,99370.0,17.51
2004-06-17 03:30:00,16.436,99372.0,17.512
2004-06-17 03:35:00,16.442,99374.0,17.4
2004-06-17 03:40:00,16.438,99376.0,17.324
2004-06-17 03:45:00,16.410000000000004,99372.0,17.256
2004-06-17 03:50:00,16.392000000000003,99374.0,17.242
2004-06-17 03:55:00,16.344,99376.0,17.212
2004-06-17 04:00:00,16.266,99380.0,17.154
2004-06-17 04:05:00,16.218,99382.0,17.176
2004-06-17 04:10:00,16.172,99380.0,17.131999999999998
2004-06-17 04:15:00,16.134,99390.0,17.072
2004-06-17 04:20:00,16.136,99383.99999999999,17.080000000000002
2004-06-17 04:25:00,16.084,99392.0,17.044
2004-06-17 04:30:00,16.072,99390.0,17.0
2004-06-17 04:35:00,16.06,99394.0,16.924
2004-06-17 04:40:00,16.048000000000002,99394.0,16.974
2004-06-17 04:45:00,16.072,99396.0,16.95
2004-06-17 04:50:00,16.096,99400.0,16.97
2004-06-17 04:55:00,16.152,99404.0,17.022
2004-06-17 05:00:00,16.16,99400.0,17.078
2004-06-17 05:05:00,16.172,99410.0,17.102
2004-06-17 05:10:00,16.264,99406.0,17.088
2004-06-17 05:15:00,16.374000000000002,99412.00000000001,17.196
2004-06-17 05:20:00,16.438,99416.00000000001,17.326
2004-06-17 05:25:00,16.558,99412.00000000001,17.514000000000003
2004-06-17 05:30:00,16.663999999999998,99414.0,17.562
2004-06-17 05:35:00,16.79,99422.0,17.774
2004-06-17 05:40:00,16.988,99416.00000000001,17.81
2004-06-17 05:45:00,17.11,99418.0,17.81
2004-06-17 05:50:00,17.232,99424.0,17.972
2004-06-17 05:55:00,17.416,99428.0,17.898
2004-06-17 06:00:00,17.518,99424.0,18.004
2004-06-17 06:05:00,17.684,99430.0,18.156
2004-06-17 06:10:00,17.93,99436.0,18.254
2004-06-17 06:15:00,18.09,99442.0,18.330000000000002
2004-06-17 06:20:00,18.356,99442.0,18.454
2004-06-17 06:25:00,18.436,99447.99999999999,18.706
2004-06-17 06:30:00,18.556,99456.0,18.736
2004-06-17 06:35:00,18.548000000000002,99460.0,18.93
2004-06-17 06:40:00,18.754,99458.0,19.291999999999998
2004-06-17 06:45:00,18.956,99464.0,19.27
2004-06-17 06:50:00,19.216,99460.0,19.536
2004-06-17 06:55:00,19.426,99468.0,19.454
2004-06-17 07:00:00,19.7,99464.0,19.46
2004-06-17 07:05:00,19.904000000000003,99464.0,19.594
2004-06-17 07:10:00,19.842,99470.0,19.718
2004-06-17 07:15:00,19.822,99474.0,19.828
2004-06-17 07:20:00,19.976,99476.0,19.740000000000002
2004-06-17 07:25:00,20.232,99476.0,19.96
2004-06-17 07:30:00,20.294,99468.0,20.174
2004-06-17 07:35:00,20.4,99466.00000000001,20.018
2004-06-17 07:40:00,20.6,99468.0,19.98
2004-06-17 07:45:00,20.75,99470.0,20.21
2004-06-17 07:50:00,20.822,99466.00000000001,20.454
2004-06-17 07:55:00,20.862000000000002,99472.0,20.644
2004-06-17 08:00:00,20.94,99468.0,20.592000000000002
2004-06-17 08:05:00,21.23,99458.0,20.875999999999998
2004-06-17 08:10:00,21.348000000000003,99458.0,21.016
2004-06-17 08:15:00,21.548,99454.0,21.264
2004-06-17 08:20:00,21.686,99450.0,21.148
2004-06-17 08:25:00,21.838,99450.0,21.154000000000003
2004-06-17 08:30:00,22.196,99447.99999999999,21.484
2004-06-17 08:35:00,21.962,99454.0,21.748
2004-06-17 08:40:00,22.156,99444.0,22.330000000000002
2004-06-17 08:45:00,22.414,99440.0,22.448
2004-06-17 08:50:00,22.534,99442.0,22.346
2004-06-17 08:55:00,22.878,99437.99999999999,22.216
2004-06-17 09:00:00,22.756,99437.99999999999,22.534
2004-06-17 09:05:00,22.654,99440.0,22.966
2004-06-17 09:10:00,22.220000000000002,99436.0,23.036
2004-06-17 09:15:00,22.958000000000002,99436.0,22.982
2004-06-17 09:20:00,23.27,99422.0,23.188
2004-06-17 09:25:00,23.637999999999998,99428.0,23.208
2004-06-17 09:30:00,23.344,99428.0,23.310000000000002
2004-06-17 09:35:00,23.468,99424.0,23.422
2004-06-17 09:40:00,23.369999999999997,99428.0,23.228
2004-06-17 09:45:00,24.016,99430.0,23.369999999999997
2004-06-17 09:50:00,23.782,99432.0,23.468
2004-06-17 09:55:00,23.625999999999998,99430.0,23.328
2004-06-17 10:00:00,24.114,99422.0,23.654
2004-06-17 10:05:00,24.395999999999997,99424.0,23.884
2004-06-17 10:10:00,24.104,99412.00000000001,24.04
2004-06-17 10:15:00,24.156,99410.0,23.902
2004-06-17 10:20:00,24.582,99406.0,23.983999999999998
2004-06-17 10:25:00,24.669999999999998,99408.0,24.29
2004-06-17 10:30:00,24.592,99396.0,24.262
2004-06-17 10:35:00,24.753999999999998,99406.0,24.086000000000002
2004-06-17 10:40:00,24.866,99402.00000000001,24.612000000000002
2004-06-17 10:45:00,24.892,99400.0,24.872
2004-06-17 10:50:00,24.8,99386.0,24.869999999999997
2004-06-17 10:55:00,25.006,99382.0,24.838
2004-06-17 11:00:00,25.43,99386.0,24.668
2004-06-17 11:05:00,25.364,99383.99999999999,24.934
2004-06-17 11:10:00,25.451999999999998,99376.0,25.022
2004-06-17 11:15:00,25.369999999999997,99380.0,25.162
2004-06-17 11:20:00,25.466,99378.0,25.72
2004-06-17 11:25:00,25.344,99374.0,25.352
2004-06-17 11:30:00,25.645999999999997,99378.0,25.330000000000002
2004-06-17 11:35:00,25.654000000000003,99368.0,25.240000000000002
2004-06-17 11:40:00,25.860000000000003,99362.00000000001,25.666000000000004
2004-06-17 11:45:00,26.24,99358.0,25.938
2004-06-17 11:50:00,26.131999999999998,99352.00000000001,25.93
2004-06-17 11:55:00,25.758,99350.0,25.689999999999998
2004-06-17 12:00:00,25.93,99340.0,25.694
2004-06-17 12:05:00,26.445999999999998,99332.0,25.948
2004-06-17 12:10:00,26.603999999999996,99330.0,26.092000000000002
2004-06-17 12:15:00,26.412,99332.0,26.572000000000003
2004-06-17 12:20:00,26.246,99324.0,26.338
2004-06-17 12:25:00,26.407999999999998,99316.00000000001,26.571999999999996
2004-06-17 12:30:00,26.75,99312.00000000001,26.627999999999997
2004-06-17 12:35:00,26.776,99297.99999999999,26.863999999999997
2004-06-17 12:40:00,26.862000000000002,99304.0,26.622000000000003
2004-06-17 12:45:00,26.924,99297.99999999999,26.732
2004-06-17 12:50:00,27.246,99282.0,26.788
2004-06-17 12:55:00,27.068,99280.0,26.756
2004-06-17 13:00:00,26.883999999999997,99278.0,26.784000000000002
2004-06-17 13:05:00,27.564,99264.0,26.322000000000003
2004-06-17 13:10:00,27.401999999999997,99266.00000000001,27.01
2004-06-17 13:15:00,27.296,99266.00000000001,27.148000000000003
2004-06-17 13:20:00,27.189999999999998,99250.0,27.076
2004-06-17 13:25:00,27.332,99254.0,27.133999999999997
2004-06-17 13:30:00,27.142000000000003,99254.0,27.006
2004-06-17 13:35:00,27.392000000000003,99256.0,27.514
2004-06-17 13:40:00,27.244,99244.0,27.298000000000002
2004-06-17 13:45:00,27.375999999999998,99244.0,27.112000000000002
2004-06-17 13:50:00,27.392000000000003,99237.99999999999,26.880000000000003
2004-06-17 13:55:00,27.244,99226.0,27.254
2004-06-17 14:00:00,27.514,99222.0,27.294
2004-06-17 14:05:00,27.502,99222.0,27.432
2004-06-17 14:10:00,28.327999999999996,99216.00000000001,27.583999999999996
2004-06-17 14:15:00,27.836000000000002,99216.00000000001,27.625999999999998
2004-06-17 14:20:00,28.18,99216.00000000001,27.822000000000003
